timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"trxTimeStamp"
1617177300060,9,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-8,text,true,,264,333,8,24,9,0,4,2021-03-31 09:55:00.048
1617177301145,8,Ticks,201,,Thread Group - Ticks 1-9,,true,,121,536,9,25,8,0,4,2021-03-31 09:55:01.140
1617177301186,6,Statistics,200,,Thread Group - Statistics 2-9,text,true,,220,323,9,26,5,0,3,2021-03-31 09:55:01.183
1617177301247,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-9,text,true,,264,333,9,27,5,0,2,2021-03-31 09:55:01.244
1617177302353,7,Ticks,201,,Thread Group - Ticks 1-10,,true,,121,536,10,28,7,0,3,2021-03-31 09:55:02.349
1617177302389,10,Statistics,200,,Thread Group - Statistics 2-10,text,true,,221,323,10,29,9,0,2,2021-03-31 09:55:02.386
1617177302422,14,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-10,text,true,,264,333,10,30,14,0,2,2021-03-31 09:55:02.419
1617177302981,8,Statistics,200,,Thread Group - Statistics 2-3,text,true,,221,323,10,30,8,0,0,2021-03-31 09:54:54.034
1617177302966,6,Ticks,201,,Thread Group - Ticks 1-3,,true,,121,533,10,30,6,0,0,2021-03-31 09:54:54.020
1617177303032,19,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,264,330,10,30,18,0,0,2021-03-31 09:54:54.093
1617177303539,12,Ticks,201,,Thread Group - Ticks 1-11,,true,,121,536,11,31,12,0,4,2021-03-31 09:55:03.535
1617177303610,11,Statistics,200,,Thread Group - Statistics 2-1,text,true,,221,323,11,32,10,0,0,2021-03-31 09:54:54.641
1617177303676,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,330,10,32,6,0,0,2021-03-31 09:54:54.707
1617177303588,13,Statistics,200,,Thread Group - Statistics 2-11,text,true,,221,323,11,32,12,0,4,2021-03-31 09:55:03.583
1617177303605,129,Ticks,204,,Thread Group - Ticks 1-1,,true,,102,533,11,32,0,0,0,2021-03-31 09:54:54.644
1617177303785,9,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-11,text,true,,264,333,11,33,9,0,5,2021-03-31 09:55:03.772
1617177304740,4,Ticks,204,,Thread Group - Ticks 1-12,,true,,102,536,12,34,0,0,1,2021-03-31 09:55:04.734
1617177304785,6,Statistics,200,,Thread Group - Statistics 2-12,text,true,,220,323,12,35,5,0,3,2021-03-31 09:55:04.778
1617177304849,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,264,333,12,36,3,0,1,2021-03-31 09:55:04.845
1617177305931,5,Ticks,201,,Thread Group - Ticks 1-13,,true,,121,536,13,37,5,0,2,2021-03-31 09:55:05.928
1617177305979,4,Statistics,200,,Thread Group - Statistics 2-13,text,true,,222,323,13,38,4,0,2,2021-03-31 09:55:05.978
1617177306043,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,264,333,13,39,4,0,2,2021-03-31 09:55:06.041
1617177307126,4,Ticks,204,,Thread Group - Ticks 1-14,,true,,102,536,14,40,0,0,1,2021-03-31 09:55:07.124
1617177307164,4,Ticks,201,,Thread Group - Ticks 1-4,,true,,121,533,14,40,4,0,0,2021-03-31 09:54:55.217
1617177307189,3,Statistics,200,,Thread Group - Statistics 2-14,text,true,,220,323,14,41,3,0,1,2021-03-31 09:55:07.188
1617177307193,8,Statistics,200,,Thread Group - Statistics 2-4,text,true,,220,323,14,41,7,0,0,2021-03-31 09:54:55.217
1617177307232,8,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-14,text,true,,264,333,14,42,7,0,4,2021-03-31 09:55:07.227
1617177307248,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,264,330,14,42,5,0,0,2021-03-31 09:54:55.299
1617177308339,6,Ticks,204,,Thread Group - Ticks 1-15,,true,,102,536,15,43,0,0,2,2021-03-31 09:55:08.334
1617177308386,3,Statistics,200,,Thread Group - Statistics 2-15,text,true,,222,323,15,44,2,0,1,2021-03-31 09:55:08.384
1617177308431,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-15,text,true,,264,333,15,45,6,0,4,2021-03-31 09:55:08.425
1617177309524,6,Ticks,204,,Thread Group - Ticks 1-16,,true,,102,536,16,46,0,0,3,2021-03-31 09:55:09.521
1617177309584,3,Statistics,200,,Thread Group - Statistics 2-16,text,true,,222,323,16,47,3,0,2,2021-03-31 09:55:09.583
1617177309645,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-16,text,true,,264,333,16,48,6,0,3,2021-03-31 09:55:09.642
1617177310720,4,Ticks,201,,Thread Group - Ticks 1-17,,true,,121,536,17,49,4,0,2,2021-03-31 09:55:10.718
1617177310783,3,Statistics,200,,Thread Group - Statistics 2-17,text,true,,220,323,17,50,3,0,1,2021-03-31 09:55:10.780
1617177310847,7,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-17,text,true,,264,333,17,51,7,0,4,2021-03-31 09:55:10.843
