timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1613380055044,9,Statistics,200,,Thread Group - Statistics 2-1,text,true,,214,322,1,2,6,0,2
1613380055065,10,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,332,1,3,8,0,1
1613380055049,79,Ticks,400,,Thread Group - Ticks 1-1,text,false,Test failed: code expected to match /201|204/,705,521,1,3,79,0,2
1613380056267,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,258,332,2,6,3,0,1
1613380056247,20,Statistics,200,,Thread Group - Statistics 2-2,text,true,,214,322,2,6,7,0,3
1613380056239,36,Ticks,400,,Thread Group - Ticks 1-2,text,false,Test failed: code expected to match /201|204/,705,521,2,6,26,0,3
1613380057437,16,Ticks,400,,Thread Group - Ticks 1-3,text,false,Test failed: code expected to match /201|204/,705,521,3,8,15,0,3
1613380057467,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,258,332,3,9,5,0,2
1613380057444,18,Statistics,200,,Thread Group - Statistics 2-3,text,true,,214,322,3,8,6,0,3
1613380058043,4,Statistics,200,,Thread Group - Statistics 2-1,text,true,,214,322,3,9,3,0,0
1613380058036,10,Ticks,400,,Thread Group - Ticks 1-1,text,false,Test failed: code expected to match /201|204/,705,518,3,9,10,0,1
1613380058064,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,329,3,9,3,0,0
1613380058643,8,Statistics,200,,Thread Group - Statistics 2-4,text,true,,214,322,4,11,4,0,1
1613380058633,18,Ticks,400,,Thread Group - Ticks 1-4,text,false,Test failed: code expected to match /201|204/,705,521,4,11,18,0,2
1613380058666,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,258,332,4,12,4,0,2
1613380059844,13,Statistics,200,,Thread Group - Statistics 2-5,text,true,,214,322,5,14,4,0,1
1613380059867,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-5,text,true,,258,332,5,15,4,0,1
1613380059836,22,Ticks,400,,Thread Group - Ticks 1-5,text,false,Test failed: code expected to match /201|204/,705,521,5,14,22,0,2
1613380061035,9,Ticks,400,,Thread Group - Ticks 1-6,text,false,Test failed: code expected to match /201|204/,705,521,6,16,9,0,1
1613380061050,4,Statistics,200,,Thread Group - Statistics 2-6,text,true,,214,322,6,17,3,0,2
1613380061067,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-6,text,true,,258,332,6,18,3,0,1
1613380062236,30,Ticks,400,,Thread Group - Ticks 1-2,text,false,Test failed: code expected to match /201|204/,705,518,7,21,30,0,3
1613380062237,37,Ticks,400,,Thread Group - Ticks 1-7,text,false,Test failed: code expected to match /201|204/,705,521,7,21,37,0,2
1613380062264,14,Statistics,200,,Thread Group - Statistics 2-7,text,true,,214,322,7,21,3,0,1
1613380062264,25,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-7,text,true,,258,332,7,21,4,0,1
1613380062246,30,Statistics,200,,Thread Group - Statistics 2-2,text,true,,214,322,7,21,6,0,0
1613380062267,25,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,258,329,7,21,3,0,0
1613380063434,9,Ticks,400,,Thread Group - Ticks 1-8,text,false,Test failed: code expected to match /201|204/,705,522,8,22,9,0,1
1613380063462,4,Statistics,200,,Thread Group - Statistics 2-8,text,true,,214,323,8,24,3,0,1
1613380063464,10,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-8,text,true,,258,333,8,24,2,0,1
1613380064635,9,Ticks,400,,Thread Group - Ticks 1-9,text,false,Test failed: code expected to match /201|204/,705,522,9,25,9,0,1
1613380064651,5,Statistics,200,,Thread Group - Statistics 2-9,text,true,,214,323,9,26,3,0,1
1613380064665,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-9,text,true,,258,333,9,27,4,0,1
