timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"trxTimeStamp"
1617171889262,4,Statistics,200,,Thread Group - Statistics 2-10,text,true,,220,323,10,29,3,0,1,2021-03-31 08:24:49.261
1617171889327,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-10,text,true,,264,333,10,30,5,0,2,2021-03-31 08:24:49.326
1617171889800,5,Ticks,201,,Thread Group - Ticks 1-3,,true,,121,533,10,30,5,0,0,2021-03-31 08:24:40.835
1617171889877,5,Statistics,200,,Thread Group - Statistics 2-3,text,true,,220,323,10,30,4,0,0,2021-03-31 08:24:40.913
1617171889913,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,264,330,10,30,4,0,0,2021-03-31 08:24:40.968
1617171890394,5,Ticks,201,,Thread Group - Ticks 1-11,,true,,121,536,11,31,5,0,1,2021-03-31 08:24:50.392
1617171890460,4,Statistics,200,,Thread Group - Statistics 2-11,text,true,,221,323,11,32,4,0,2,2021-03-31 08:24:50.459
1617171890465,7,Statistics,200,,Thread Group - Statistics 2-1,text,true,,221,323,11,32,6,0,0,2021-03-31 08:24:41.502
1617171890488,7,Ticks,201,,Thread Group - Ticks 1-1,,true,,121,533,11,32,7,0,0,2021-03-31 08:24:41.513
1617171890508,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,330,11,33,6,0,0,2021-03-31 08:24:41.554
1617171890517,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-11,text,true,,264,333,11,33,5,0,1,2021-03-31 08:24:50.514
1617171891558,4,Ticks,201,,Thread Group - Ticks 1-12,,true,,121,536,12,34,4,0,1,2021-03-31 08:24:51.556
1617171891656,13,Statistics,200,,Thread Group - Statistics 2-12,text,true,,221,323,12,35,13,0,1,2021-03-31 08:24:51.655
1617171891720,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,264,333,12,36,5,0,1,2021-03-31 08:24:51.718
1617171892769,5,Ticks,201,,Thread Group - Ticks 1-13,,true,,121,536,13,37,5,0,2,2021-03-31 08:24:52.767
1617171892861,5,Statistics,200,,Thread Group - Statistics 2-13,text,true,,220,323,13,38,4,0,1,2021-03-31 08:24:52.859
1617171892930,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,264,333,13,39,4,0,1,2021-03-31 08:24:52.929
1617171893961,5,Ticks,201,,Thread Group - Ticks 1-14,,true,,121,536,14,40,5,0,2,2021-03-31 08:24:53.959
1617171894010,5,Ticks,201,,Thread Group - Ticks 1-4,,true,,121,533,14,40,5,0,0,2021-03-31 08:24:42.058
1617171894052,5,Statistics,200,,Thread Group - Statistics 2-14,text,true,,221,323,14,41,4,0,1,2021-03-31 08:24:54.051
1617171894073,6,Statistics,200,,Thread Group - Statistics 2-4,text,true,,221,323,14,41,5,0,0,2021-03-31 08:24:42.116
1617171894145,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-14,text,true,,264,333,14,42,4,0,1,2021-03-31 08:24:54.144
1617171894149,7,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,264,330,14,42,6,0,0,2021-03-31 08:24:42.202
1617171895168,6,Ticks,204,,Thread Group - Ticks 1-15,,true,,102,536,15,43,0,0,1,2021-03-31 08:24:55.165
1617171895253,5,Statistics,200,,Thread Group - Statistics 2-15,text,true,,220,323,15,44,5,0,2,2021-03-31 08:24:55.251
1617171895320,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-15,text,true,,264,333,15,45,5,0,2,2021-03-31 08:24:55.318
1617171896365,5,Ticks,204,,Thread Group - Ticks 1-16,,true,,102,536,16,46,0,0,1,2021-03-31 08:24:56.362
1617171896454,8,Statistics,200,,Thread Group - Statistics 2-16,text,true,,221,323,16,47,7,0,1,2021-03-31 08:24:56.452
1617171896520,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-16,text,true,,264,333,16,48,5,0,1,2021-03-31 08:24:56.518
