timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1613134233447,221,Statistics,200,,Thread Group - Statistics 2-1,text,true,,214,322,1,3,214,0,2
1613134233464,206,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,332,1,3,205,0,4
1613134233448,303,Ticks,400,,Thread Group - Ticks 1-1,,false,Test failed: code expected to match /201|204/,92,448,1,3,303,0,1
1613134234632,6,Ticks,201,,Thread Group - Ticks 1-2,,true,,121,448,2,4,6,0,1
1613134234657,28,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,258,332,2,6,17,0,2
1613134234648,35,Statistics,200,,Thread Group - Statistics 2-2,text,true,,214,322,2,6,17,0,3
1613134235831,6,Ticks,400,,Thread Group - Ticks 1-3,,false,Test failed: code expected to match /201|204/,92,448,3,7,6,0,1
1613134235846,9,Statistics,200,,Thread Group - Statistics 2-3,text,true,,220,322,3,8,8,0,2
1613134235862,23,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,264,332,3,9,20,0,3
1613134236432,5,Ticks,400,,Thread Group - Ticks 1-1,,false,Test failed: code expected to match /201|204/,92,445,3,9,5,0,1
1613134236447,6,Statistics,200,,Thread Group - Statistics 2-1,text,true,,220,322,3,9,6,0,0
1613134236464,8,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,329,3,9,7,0,0
1613134237030,6,Ticks,400,,Thread Group - Ticks 1-4,,false,Test failed: code expected to match /201|204/,92,448,4,10,6,0,2
1613134237043,8,Statistics,200,,Thread Group - Statistics 2-4,text,true,,214,322,4,11,5,0,1
1613134237059,14,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,264,332,4,12,13,0,3
1613134238236,5,Ticks,400,,Thread Group - Ticks 1-5,,false,Test failed: code expected to match /201|204/,92,448,5,13,5,0,1
1613134238244,7,Statistics,200,,Thread Group - Statistics 2-5,text,true,,220,322,5,14,5,0,1
1613134238261,12,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-5,text,true,,264,332,5,15,10,0,2
1613134239432,5,Ticks,400,,Thread Group - Ticks 1-6,,false,Test failed: code expected to match /201|204/,92,448,6,16,5,0,2
1613134239443,10,Statistics,200,,Thread Group - Statistics 2-6,text,true,,220,322,6,18,6,0,1
1613134239460,15,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-6,text,true,,264,332,6,18,10,0,2
1613134240632,18,Ticks,400,,Thread Group - Ticks 1-2,,false,Test failed: code expected to match /201|204/,92,445,7,20,18,0,0
1613134240641,21,Statistics,200,,Thread Group - Statistics 2-7,text,true,,220,322,7,21,3,0,1
1613134240647,22,Statistics,200,,Thread Group - Statistics 2-2,text,true,,220,322,7,21,6,0,0
1613134240635,17,Ticks,400,,Thread Group - Ticks 1-7,,false,Test failed: code expected to match /201|204/,92,448,7,20,17,0,2
1613134240655,23,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,258,329,7,21,16,0,0
1613134240661,30,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-7,text,true,,264,332,7,21,27,0,2
1613134241833,6,Ticks,400,,Thread Group - Ticks 1-8,,false,Test failed: code expected to match /201|204/,92,449,8,22,6,0,2
1613134241849,9,Statistics,200,,Thread Group - Statistics 2-8,text,true,,220,323,8,23,8,0,2
1613134241861,14,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-8,text,true,,264,333,8,24,12,0,2
