timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"trxTimeStamp"
1617173832122,24,Ticks,201,,Thread Group - Ticks 1-12,,true,,121,536,12,34,24,0,2,2021-03-31 08:57:12.120
1617173832188,7,Statistics,200,,Thread Group - Statistics 2-12,text,true,,221,323,12,35,6,0,2,2021-03-31 08:57:12.186
1617173832214,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,264,333,12,36,4,0,1,2021-03-31 08:57:12.212
1617173833338,5,Ticks,204,,Thread Group - Ticks 1-13,,true,,102,536,13,37,0,0,1,2021-03-31 08:57:13.336
1617173833393,4,Statistics,200,,Thread Group - Statistics 2-13,text,true,,220,323,13,38,3,0,1,2021-03-31 08:57:13.391
1617173833412,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,264,333,13,39,5,0,1,2021-03-31 08:57:13.410
1617173834504,4,Ticks,201,,Thread Group - Ticks 1-14,,true,,121,536,14,40,4,0,1,2021-03-31 08:57:14.502
1617173834554,5,Ticks,204,,Thread Group - Ticks 1-4,,true,,102,533,14,40,0,0,0,2021-03-31 08:57:02.620
1617173834575,5,Statistics,200,,Thread Group - Statistics 2-4,text,true,,222,323,13,40,5,0,0,2021-03-31 08:57:02.627
1617173834587,6,Statistics,200,,Thread Group - Statistics 2-14,text,true,,222,323,14,41,5,0,2,2021-03-31 08:57:14.585
1617173834613,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-14,text,true,,264,333,14,42,4,0,1,2021-03-31 08:57:14.610
1617173834628,7,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,264,330,14,42,7,0,0,2021-03-31 08:57:02.711
1617173835691,4,Ticks,204,,Thread Group - Ticks 1-15,,true,,102,536,15,43,0,0,1,2021-03-31 08:57:15.689
1617173835782,3,Statistics,200,,Thread Group - Statistics 2-15,text,true,,220,323,15,44,2,0,1,2021-03-31 08:57:15.781
1617173835809,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-15,text,true,,264,333,15,45,5,0,2,2021-03-31 08:57:15.808
1617173836912,4,Ticks,204,,Thread Group - Ticks 1-16,,true,,102,536,16,46,0,0,1,2021-03-31 08:57:16.910
1617173836982,3,Statistics,200,,Thread Group - Statistics 2-16,text,true,,222,323,16,47,3,0,1,2021-03-31 08:57:16.981
1617173837030,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-16,text,true,,264,333,16,48,4,0,1,2021-03-31 08:57:17.029
1617173838087,6,Ticks,201,,Thread Group - Ticks 1-17,,true,,121,536,17,49,6,0,2,2021-03-31 08:57:18.086
1617173838182,4,Statistics,200,,Thread Group - Statistics 2-17,text,true,,222,323,17,50,4,0,1,2021-03-31 08:57:18.181
1617173838228,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-17,text,true,,264,333,17,51,4,0,1,2021-03-31 08:57:18.226
1617173838751,5,Ticks,201,,Thread Group - Ticks 1-5,,true,,121,533,17,51,5,0,0,2021-03-31 08:57:03.782
1617173838783,5,Statistics,200,,Thread Group - Statistics 2-5,text,true,,220,323,17,51,4,0,0,2021-03-31 08:57:03.830
1617173838812,10,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-5,text,true,,264,330,17,51,9,0,0,2021-03-31 08:57:03.846
1617173839300,5,Ticks,201,,Thread Group - Ticks 1-18,,true,,121,536,18,52,5,0,1,2021-03-31 08:57:19.298
1617173839382,3,Statistics,200,,Thread Group - Statistics 2-18,text,true,,220,323,18,53,3,0,0,2021-03-31 08:57:19.380
1617173839411,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-18,text,true,,264,333,18,54,3,0,1,2021-03-31 08:57:19.409
1617173840485,3,Ticks,201,,Thread Group - Ticks 1-19,,true,,121,536,19,55,3,0,1,2021-03-31 08:57:20.483
1617173840578,4,Statistics,200,,Thread Group - Statistics 2-19,text,true,,222,323,19,56,3,0,1,2021-03-31 08:57:20.577
1617173840609,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-19,text,true,,265,333,19,57,4,0,1,2021-03-31 08:57:20.608
1617173841684,3,Ticks,204,,Thread Group - Ticks 1-20,,true,,102,536,20,58,0,0,1,2021-03-31 08:57:21.682
1617173841775,3,Statistics,200,,Thread Group - Statistics 2-20,text,true,,221,323,20,59,3,0,1,2021-03-31 08:57:21.774
1617173841823,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-20,text,true,,265,333,20,60,3,0,1,2021-03-31 08:57:21.822
1617173842882,3,Ticks,201,,Thread Group - Ticks 1-21,,true,,121,536,21,61,3,0,1,2021-03-31 08:57:22.880
1617173842977,3,Statistics,200,,Thread Group - Statistics 2-21,text,true,,222,323,21,62,3,0,1,2021-03-31 08:57:22.976
1617173842985,7,Statistics,200,,Thread Group - Statistics 2-6,text,true,,222,323,21,62,6,0,0,2021-03-31 08:57:05.012
1617173842980,6,Ticks,204,,Thread Group - Ticks 1-6,,true,,102,533,21,62,0,0,0,2021-03-31 08:57:05.008
1617173843016,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-6,text,true,,264,330,21,63,5,0,0,2021-03-31 08:57:05.044
1617173843023,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-21,text,true,,265,333,21,63,4,0,1,2021-03-31 08:57:23.020
1617173844082,11,Ticks,204,,Thread Group - Ticks 1-22,,true,,102,536,22,64,0,0,4,2021-03-31 08:57:24.076
1617173844176,3,Statistics,200,,Thread Group - Statistics 2-22,text,true,,222,323,22,65,3,0,1,2021-03-31 08:57:24.175
1617173844208,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-22,text,true,,265,333,22,66,3,0,1,2021-03-31 08:57:24.206
1617173845284,4,Ticks,204,,Thread Group - Ticks 1-23,,true,,102,536,23,67,0,0,1,2021-03-31 08:57:25.282
1617173845381,4,Statistics,200,,Thread Group - Statistics 2-23,text,true,,221,323,23,68,4,0,1,2021-03-31 08:57:25.380
1617173845412,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-23,text,true,,265,333,23,69,3,0,1,2021-03-31 08:57:25.410
1617173846482,5,Ticks,201,,Thread Group - Ticks 1-24,,true,,121,536,24,70,5,0,2,2021-03-31 08:57:26.478
1617173846579,4,Statistics,200,,Thread Group - Statistics 2-24,text,true,,222,323,24,71,4,0,1,2021-03-31 08:57:26.575
1617173846623,12,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-24,text,true,,265,333,24,72,9,0,2,2021-03-31 08:57:26.618
1617173847195,23,Statistics,200,,Thread Group - Statistics 2-7,text,true,,222,323,24,72,22,0,0,2021-03-31 08:57:06.249
1617173847200,21,Statistics,200,,Thread Group - Statistics 2-2,text,true,,222,323,24,72,20,0,0,2021-03-31 08:57:06.208
1617173847210,23,Ticks,201,,Thread Group - Ticks 1-2,,true,,121,533,24,72,23,0,0,2021-03-31 08:57:06.209
1617173847149,23,Ticks,204,,Thread Group - Ticks 1-7,,true,,102,533,24,72,0,0,0,2021-03-31 08:57:06.177
1617173847221,16,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-7,text,true,,264,330,24,72,15,0,0,2021-03-31 08:57:06.246
1617173847229,19,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,264,330,24,72,18,0,0,2021-03-31 08:57:06.274
1617173847678,9,Ticks,201,,Thread Group - Ticks 1-25,,true,,121,536,25,73,9,0,4,2021-03-31 08:57:27.670
1617173847782,8,Statistics,200,,Thread Group - Statistics 2-25,text,true,,220,323,25,74,7,0,3,2021-03-31 08:57:27.774
1617173847821,14,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-25,text,true,,265,333,25,75,14,0,7,2021-03-31 08:57:27.817
1617173851388,7,Ticks,204,,Thread Group - Ticks 1-8,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:07.425
1617173851396,9,Statistics,200,,Thread Group - Statistics 2-8,text,true,,221,323,25,75,8,0,0,2021-03-31 08:57:07.425
1617173851422,11,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-8,text,true,,264,330,25,75,11,0,0,2021-03-31 08:57:07.464
1617173855553,6,Ticks,204,,Thread Group - Ticks 1-9,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:08.591
1617173855589,4,Statistics,200,,Thread Group - Statistics 2-9,text,true,,221,323,25,75,4,0,0,2021-03-31 08:57:08.638
1617173855630,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-9,text,true,,264,330,25,75,5,0,0,2021-03-31 08:57:08.691
1617173859713,5,Ticks,204,,Thread Group - Ticks 1-10,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:09.739
1617173859796,4,Statistics,200,,Thread Group - Statistics 2-10,text,true,,220,323,25,75,4,0,0,2021-03-31 08:57:09.829
1617173859813,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-10,text,true,,264,330,25,75,4,0,0,2021-03-31 08:57:09.834
1617173860353,4,Ticks,201,,Thread Group - Ticks 1-3,,true,,121,533,25,75,4,0,0,2021-03-31 08:57:10.392
1617173860370,4,Statistics,200,,Thread Group - Statistics 2-3,text,true,,220,323,25,75,4,0,0,2021-03-31 08:57:10.394
1617173860421,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,258,330,25,75,3,0,0,2021-03-31 08:57:10.473
1617173863933,4,Ticks,204,,Thread Group - Ticks 1-11,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:10.962
1617173863989,3,Statistics,200,,Thread Group - Statistics 2-11,text,true,,222,323,25,75,2,0,0,2021-03-31 08:57:11.039
1617173863994,4,Ticks,204,,Thread Group - Ticks 1-1,,true,,102,532,25,75,0,0,0,2021-03-31 08:57:11.045
1617173864015,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-11,text,true,,264,330,25,75,2,0,0,2021-03-31 08:57:11.094
1617173864016,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,329,25,75,4,0,0,2021-03-31 08:57:11.041
1617173864055,3,Statistics,200,,Thread Group - Statistics 2-1,text,true,,222,323,25,75,3,0,0,2021-03-31 08:57:11.104
1617173868123,4,Ticks,204,,Thread Group - Ticks 1-12,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:12.164
1617173868189,4,Statistics,200,,Thread Group - Statistics 2-12,text,true,,222,323,25,75,4,0,0,2021-03-31 08:57:12.217
1617173868215,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,264,330,25,75,3,0,0,2021-03-31 08:57:12.239
1617173872338,4,Ticks,204,,Thread Group - Ticks 1-13,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:13.369
1617173872393,6,Statistics,200,,Thread Group - Statistics 2-13,text,true,,220,323,25,75,5,0,0,2021-03-31 08:57:13.426
1617173872411,12,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,264,330,25,75,10,0,0,2021-03-31 08:57:13.429
1617173876504,4,Ticks,204,,Thread Group - Ticks 1-14,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:14.526
1617173876555,5,Ticks,204,,Thread Group - Ticks 1-4,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:14.576
1617173876576,6,Statistics,200,,Thread Group - Statistics 2-4,text,true,,221,323,25,75,5,0,0,2021-03-31 08:57:14.599
1617173876587,5,Statistics,200,,Thread Group - Statistics 2-14,text,true,,221,323,25,75,4,0,0,2021-03-31 08:57:14.612
1617173876612,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-14,text,true,,264,330,25,75,4,0,0,2021-03-31 08:57:14.638
1617173876629,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,258,330,25,75,5,0,0,2021-03-31 08:57:14.659
1617173880691,5,Ticks,204,,Thread Group - Ticks 1-15,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:15.711
1617173880781,3,Statistics,200,,Thread Group - Statistics 2-15,text,true,,214,323,25,75,3,0,0,2021-03-31 08:57:15.804
1617173880809,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-15,text,true,,258,330,25,75,3,0,0,2021-03-31 08:57:15.833
1617173884912,3,Ticks,201,,Thread Group - Ticks 1-16,,true,,121,533,25,75,3,0,0,2021-03-31 08:57:16.931
1617173884981,3,Statistics,200,,Thread Group - Statistics 2-16,text,true,,220,323,25,75,3,0,0,2021-03-31 08:57:17.001
1617173885031,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-16,text,true,,258,330,25,75,2,0,0,2021-03-31 08:57:17.050
1617173889088,5,Ticks,204,,Thread Group - Ticks 1-17,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:18.115
1617173889182,5,Statistics,200,,Thread Group - Statistics 2-17,text,true,,221,323,25,75,5,0,0,2021-03-31 08:57:18.206
1617173889227,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-17,text,true,,264,330,25,75,5,0,0,2021-03-31 08:57:18.252
1617173889750,4,Ticks,204,,Thread Group - Ticks 1-5,,true,,102,533,25,75,0,0,2,2021-03-31 08:57:18.777
1617173889782,4,Statistics,200,,Thread Group - Statistics 2-5,text,true,,221,323,25,75,3,0,1,2021-03-31 08:57:18.816
1617173889811,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-5,text,true,,258,330,25,75,3,0,1,2021-03-31 08:57:18.851
1617173893300,4,Ticks,204,,Thread Group - Ticks 1-18,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:19.320
1617173893381,4,Statistics,200,,Thread Group - Statistics 2-18,text,true,,214,323,25,75,4,0,0,2021-03-31 08:57:19.401
1617173893410,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-18,text,true,,264,330,25,75,5,0,0,2021-03-31 08:57:19.433
1617173897486,4,Ticks,204,,Thread Group - Ticks 1-19,,true,,102,533,25,75,0,0,0,2021-03-31 08:57:20.504
1617173897580,3,Statistics,200,,Thread Group - Statistics 2-19,text,true,,220,323,25,75,3,0,0,2021-03-31 08:57:20.597
1617173897610,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-19,text,true,,264,330,25,75,4,0,0,2021-03-31 08:57:20.629
1617173901686,3,Ticks,204,,Thread Group - Ticks 1-20,,true,,102,533,25,75,0,0,1,2021-03-31 08:57:21.701
1617173901775,4,Statistics,200,,Thread Group - Statistics 2-20,text,true,,220,323,25,75,4,0,0,2021-03-31 08:57:21.792
1617173901824,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-20,text,true,,264,330,25,75,3,0,0,2021-03-31 08:57:21.842
1617173905882,3,Ticks,204,,Thread Group - Ticks 1-21,,true,,102,533,25,75,0,0,1,2021-03-31 08:57:22.898
1617173905978,5,Statistics,200,,Thread Group - Statistics 2-21,text,true,,220,323,25,75,5,0,1,2021-03-31 08:57:23.008
1617173905985,6,Statistics,200,,Thread Group - Statistics 2-6,text,true,,220,323,25,75,6,0,3,2021-03-31 08:57:23.008
1617173905980,7,Ticks,204,,Thread Group - Ticks 1-6,,true,,102,533,25,75,0,0,2,2021-03-31 08:57:23.008
1617173906016,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-6,text,true,,258,330,25,75,3,0,1,2021-03-31 08:57:23.046
1617173906022,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-21,text,true,,264,330,25,75,4,0,2,2021-03-31 08:57:23.055
1617173910081,5,Ticks,204,,Thread Group - Ticks 1-22,,true,,102,533,25,75,0,0,2,2021-03-31 08:57:24.119
1617173910176,3,Statistics,200,,Thread Group - Statistics 2-22,text,true,,220,323,25,75,3,0,1,2021-03-31 08:57:24.194
1617173910208,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-22,text,true,,264,330,25,75,4,0,2,2021-03-31 08:57:24.231
1617173914284,5,Ticks,204,,Thread Group - Ticks 1-23,,true,,102,533,25,75,0,0,2,2021-03-31 08:57:25.308
1617173914381,6,Statistics,200,,Thread Group - Statistics 2-23,text,true,,220,323,25,75,5,0,3,2021-03-31 08:57:25.410
1617173914412,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-23,text,true,,264,330,25,75,5,0,1,2021-03-31 08:57:25.447
1617173918481,4,Ticks,204,,Thread Group - Ticks 1-24,,true,,102,533,25,75,0,0,1,2021-03-31 08:57:26.513
1617173918578,4,Statistics,200,,Thread Group - Statistics 2-24,text,true,,220,323,25,75,4,0,1,2021-03-31 08:57:26.618
1617173918622,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-24,text,true,,264,330,25,75,3,0,1,2021-03-31 08:57:26.691
1617173919148,3,Ticks,204,,Thread Group - Ticks 1-7,,true,,102,533,25,75,0,0,1,2021-03-31 08:57:27.259
1617173919166,4,Ticks,204,,Thread Group - Ticks 1-2,,true,,102,532,25,75,0,0,1,2021-03-31 08:57:27.256
1617173919190,3,Statistics,200,,Thread Group - Statistics 2-2,text,true,,220,323,25,75,3,0,1,2021-03-31 08:57:27.252
1617173919196,7,Statistics,200,,Thread Group - Statistics 2-7,text,true,,220,323,25,75,6,0,3,2021-03-31 08:57:27.245
1617173919216,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-7,text,true,,258,330,25,75,5,0,2,2021-03-31 08:57:27.269
1617173919228,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,258,329,25,75,5,0,2,2021-03-31 08:57:27.280
1617173922673,4,Ticks,204,,Thread Group - Ticks 1-25,,true,,102,533,25,75,0,0,1,2021-03-31 08:57:27.716
1617173922780,4,Statistics,200,,Thread Group - Statistics 2-25,text,true,,220,323,25,75,4,0,1,2021-03-31 08:57:27.836
1617173922821,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-25,text,true,,264,330,25,75,3,0,1,2021-03-31 08:57:27.836
1617173926385,4,Ticks,204,,Thread Group - Ticks 1-8,,true,,102,533,25,75,0,0,1,2021-03-31 08:57:31.434
1617173926393,5,Statistics,200,,Thread Group - Statistics 2-8,text,true,,220,323,25,75,5,0,2,2021-03-31 08:57:31.429
1617173926417,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-8,text,true,,258,330,25,75,3,0,1,2021-03-31 08:57:31.461
1617173930553,3,Ticks,204,,Thread Group - Ticks 1-9,,true,,102,533,25,75,0,0,1,2021-03-31 08:57:35.582
1617173930590,3,Statistics,200,,Thread Group - Statistics 2-9,text,true,,220,323,25,75,3,0,1,2021-03-31 08:57:35.613
1617173930629,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-9,text,true,,258,330,25,75,3,0,2,2021-03-31 08:57:35.662
1617173934714,5,Ticks,204,,Thread Group - Ticks 1-10,,true,,102,533,25,75,0,0,1,2021-03-31 08:57:39.735
1617173934797,5,Statistics,200,,Thread Group - Statistics 2-10,text,true,,214,323,25,75,4,0,1,2021-03-31 08:57:39.820
1617173934813,7,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-10,text,true,,258,330,25,75,7,0,2,2021-03-31 08:57:39.824
1617173935353,4,Ticks,204,,Thread Group - Ticks 1-3,,true,,102,532,25,75,0,0,1,2021-03-31 08:57:40.372
1617173935369,4,Statistics,200,,Thread Group - Statistics 2-3,text,true,,214,323,25,75,4,0,2,2021-03-31 08:57:40.389
1617173935421,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,258,329,25,75,4,0,2,2021-03-31 08:57:40.439
1617173938933,6,Ticks,204,,Thread Group - Ticks 1-11,,true,,102,533,25,75,0,0,2,2021-03-31 08:57:43.952
1617173938988,3,Statistics,200,,Thread Group - Statistics 2-11,text,true,,214,323,25,75,3,0,1,2021-03-31 08:57:44.009
1617173938993,6,Ticks,204,,Thread Group - Ticks 1-1,,true,,102,533,25,75,0,0,2,2021-03-31 08:57:44.013
1617173939015,8,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-11,text,true,,258,330,25,75,7,0,2,2021-03-31 08:57:44.037
1617173939015,9,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,330,25,75,7,0,2,2021-03-31 08:57:44.039
1617173939054,5,Statistics,200,,Thread Group - Statistics 2-1,text,true,,214,323,25,75,5,0,2,2021-03-31 08:57:44.074
1617173943122,4,Ticks,204,,Thread Group - Ticks 1-12,,true,,102,533,25,75,0,0,1,2021-03-31 08:57:48.141
1617173943188,3,Statistics,200,,Thread Group - Statistics 2-12,text,true,,214,323,25,75,3,0,1,2021-03-31 08:57:48.203
1617173943214,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,258,330,25,75,4,0,1,2021-03-31 08:57:48.234
1617173947339,5,Ticks,204,,Thread Group - Ticks 1-13,,true,,102,533,25,75,0,0,1,2021-03-31 08:57:52.359
1617173947394,10,Statistics,200,,Thread Group - Statistics 2-13,text,true,,214,323,25,75,9,0,4,2021-03-31 08:57:52.422
1617173947413,12,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,258,330,25,75,10,0,4,2021-03-31 08:57:52.452
1617173951504,3,Ticks,204,,Thread Group - Ticks 1-14,,true,,102,533,25,75,0,0,1,2021-03-31 08:57:56.525
1617173951555,3,Ticks,204,,Thread Group - Ticks 1-4,,true,,102,532,25,75,0,0,1,2021-03-31 08:57:56.579
1617173951577,3,Statistics,200,,Thread Group - Statistics 2-4,text,true,,214,323,25,75,3,0,1,2021-03-31 08:57:56.602
1617173951588,3,Statistics,200,,Thread Group - Statistics 2-14,text,true,,214,323,25,75,3,0,1,2021-03-31 08:57:56.609
