timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"trxTimeStamp"
1613134555975,3,Statistics,200,,Thread Group - Statistics 2-13,text,true,,220,323,13,38,3,0,1,2021-02-12 13:55:55.974
1613134556009,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,264,333,13,39,5,0,2,2021-02-12 13:55:56.007
1613134557118,7,Ticks,204,,Thread Group - Ticks 1-14,,true,,102,449,14,40,0,0,2,2021-02-12 13:55:57.117
1613134557153,7,Ticks,201,,Thread Group - Ticks 1-4,,true,,121,446,14,40,7,0,0,2021-02-12 13:55:45.183
1613134557178,7,Statistics,200,,Thread Group - Statistics 2-14,text,true,,222,323,14,41,7,0,1,2021-02-12 13:55:57.176
1613134557177,17,Statistics,200,,Thread Group - Statistics 2-4,text,true,,222,323,14,41,8,0,0,2021-02-12 13:55:45.195
1613134557210,18,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-14,text,true,,264,333,14,42,13,0,4,2021-02-12 13:55:57.208
1613134557211,14,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,264,330,14,42,12,0,0,2021-02-12 13:55:45.241
1613134558309,3,Ticks,204,,Thread Group - Ticks 1-15,,true,,102,449,15,43,0,0,1,2021-02-12 13:55:58.308
1613134558376,3,Statistics,200,,Thread Group - Statistics 2-15,text,true,,222,323,15,44,2,0,1,2021-02-12 13:55:58.375
1613134558410,7,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-15,text,true,,264,333,15,45,7,0,2,2021-02-12 13:55:58.407
1613134559509,3,Ticks,201,,Thread Group - Ticks 1-16,,true,,121,449,16,46,3,0,1,2021-02-12 13:55:59.507
1613134559608,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-16,text,true,,264,333,16,48,3,0,1,2021-02-12 13:55:59.607
1613134559575,3,Statistics,200,,Thread Group - Statistics 2-16,text,true,,220,323,16,47,2,0,1,2021-02-12 13:55:59.574
1613134560709,5,Ticks,204,,Thread Group - Ticks 1-17,,true,,102,449,17,49,0,0,1,2021-02-12 13:56:00.707
1613134560776,4,Statistics,200,,Thread Group - Statistics 2-17,text,true,,222,323,17,50,3,0,1,2021-02-12 13:56:00.775
1613134560810,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-17,text,true,,264,333,17,51,3,0,1,2021-02-12 13:56:00.808
1613134561351,5,Ticks,201,,Thread Group - Ticks 1-5,,true,,121,446,17,51,5,0,0,2021-02-12 13:55:46.377
1613134561376,9,Statistics,200,,Thread Group - Statistics 2-5,text,true,,222,323,17,51,8,0,0,2021-02-12 13:55:46.403
1613134561410,8,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-5,text,true,,264,330,17,51,7,0,0,2021-02-12 13:55:46.437
1613134561909,3,Ticks,201,,Thread Group - Ticks 1-18,,true,,121,449,18,52,3,0,1,2021-02-12 13:56:01.907
1613134561976,4,Statistics,200,,Thread Group - Statistics 2-18,text,true,,220,323,18,53,3,0,1,2021-02-12 13:56:01.975
1613134562009,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-18,text,true,,264,333,18,54,4,0,2,2021-02-12 13:56:02.007
1613134563104,3,Ticks,204,,Thread Group - Ticks 1-19,,true,,102,449,19,55,0,0,0,2021-02-12 13:56:03.102
1613134563177,3,Statistics,200,,Thread Group - Statistics 2-19,text,true,,222,323,19,56,2,0,1,2021-02-12 13:56:03.176
1613134563210,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-19,text,true,,264,333,19,57,5,0,3,2021-02-12 13:56:03.208
1613134564303,4,Ticks,204,,Thread Group - Ticks 1-20,,true,,102,449,20,58,0,0,1,2021-02-12 13:56:04.301
1613134564378,3,Statistics,200,,Thread Group - Statistics 2-20,text,true,,222,323,20,59,3,0,1,2021-02-12 13:56:04.377
1613134564409,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-20,text,true,,264,333,20,60,3,0,1,2021-02-12 13:56:04.407
1613134565502,4,Ticks,204,,Thread Group - Ticks 1-21,,true,,102,449,21,61,0,0,1,2021-02-12 13:56:05.501
1613134565545,5,Ticks,204,,Thread Group - Ticks 1-6,,true,,102,446,21,61,0,0,0,2021-02-12 13:55:47.571
1613134565576,4,Statistics,200,,Thread Group - Statistics 2-6,text,true,,220,323,21,62,3,0,0,2021-02-12 13:55:47.603
1613134565578,6,Statistics,200,,Thread Group - Statistics 2-21,text,true,,220,323,21,62,5,0,1,2021-02-12 13:56:05.576
1613134565609,10,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-6,text,true,,264,330,21,63,7,0,0,2021-02-12 13:55:47.632
1613134565610,24,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-21,text,true,,264,333,21,63,11,0,4,2021-02-12 13:56:05.608
1613134566708,5,Ticks,204,,Thread Group - Ticks 1-22,,true,,102,449,22,64,0,0,1,2021-02-12 13:56:06.705
1613134566778,3,Statistics,200,,Thread Group - Statistics 2-22,text,true,,222,323,22,65,3,0,1,2021-02-12 13:56:06.776
1613134566809,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-22,text,true,,264,333,22,66,4,0,1,2021-02-12 13:56:06.808
1613134567905,5,Ticks,204,,Thread Group - Ticks 1-23,,true,,102,449,23,67,0,0,1,2021-02-12 13:56:07.904
1613134567978,3,Statistics,200,,Thread Group - Statistics 2-23,text,true,,220,323,23,68,2,0,0,2021-02-12 13:56:07.976
1613134568008,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-23,text,true,,264,333,23,69,4,0,2,2021-02-12 13:56:08.006
1613134569103,3,Ticks,201,,Thread Group - Ticks 1-24,,true,,121,449,24,70,3,0,1,2021-02-12 13:56:09.102
1613134569178,2,Statistics,200,,Thread Group - Statistics 2-24,text,true,,221,323,24,71,2,0,0,2021-02-12 13:56:09.176
1613134569211,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-24,text,true,,264,333,24,72,4,0,1,2021-02-12 13:56:09.208
1613134569742,5,Ticks,204,,Thread Group - Ticks 1-7,,true,,102,446,24,72,0,0,0,2021-02-12 13:55:48.766
1613134569756,8,Ticks,204,,Thread Group - Ticks 1-2,,true,,102,446,24,72,0,0,0,2021-02-12 13:55:48.804
1613134569779,6,Statistics,200,,Thread Group - Statistics 2-7,text,true,,221,323,24,72,4,0,0,2021-02-12 13:55:48.849
1613134569779,6,Statistics,200,,Thread Group - Statistics 2-2,text,true,,221,323,24,72,4,0,0,2021-02-12 13:55:48.820
1613134569812,7,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-7,text,true,,264,330,24,72,6,0,0,2021-02-12 13:55:48.882
1613134569815,12,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,264,330,24,72,8,0,0,2021-02-12 13:55:48.895
1613134570302,4,Ticks,201,,Thread Group - Ticks 1-25,,true,,121,449,25,73,4,0,1,2021-02-12 13:56:10.301
1613134570376,3,Statistics,200,,Thread Group - Statistics 2-25,text,true,,221,323,25,74,2,0,1,2021-02-12 13:56:10.375
1613134570409,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-25,text,true,,264,333,25,75,5,0,3,2021-02-12 13:56:10.407
1613134573941,4,Ticks,204,,Thread Group - Ticks 1-8,,true,,102,446,25,75,0,0,0,2021-02-12 13:55:49.994
1613134573978,5,Statistics,200,,Thread Group - Statistics 2-8,text,true,,220,323,25,75,5,0,0,2021-02-12 13:55:50.004
1613134574007,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-8,text,true,,264,330,25,75,5,0,0,2021-02-12 13:55:50.058
1613134578131,5,Ticks,204,,Thread Group - Ticks 1-9,,true,,102,446,25,75,0,0,0,2021-02-12 13:55:51.174
1613134578178,4,Statistics,200,,Thread Group - Statistics 2-9,text,true,,221,323,25,75,4,0,0,2021-02-12 13:55:51.228
1613134578210,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-9,text,true,,264,330,25,75,5,0,0,2021-02-12 13:55:51.233
1613134582334,4,Ticks,204,,Thread Group - Ticks 1-10,,true,,102,446,25,75,0,0,0,2021-02-12 13:55:52.370
1613134582378,5,Statistics,200,,Thread Group - Statistics 2-10,text,true,,221,323,25,75,5,0,0,2021-02-12 13:55:52.425
1613134582417,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-10,text,true,,264,330,25,75,4,0,0,2021-02-12 13:55:52.469
1613134582954,6,Ticks,204,,Thread Group - Ticks 1-3,,true,,102,446,25,75,0,0,0,2021-02-12 13:55:52.994
1613134582978,10,Statistics,200,,Thread Group - Statistics 2-3,text,true,,220,323,25,75,7,0,0,2021-02-12 13:55:53.000
1613134583012,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,264,330,25,75,4,0,0,2021-02-12 13:55:53.052
1613134586528,4,Ticks,204,,Thread Group - Ticks 1-11,,true,,102,446,25,75,0,0,0,2021-02-12 13:55:53.554
1613134586580,5,Statistics,200,,Thread Group - Statistics 2-11,text,true,,220,323,25,75,4,0,0,2021-02-12 13:55:53.649
1613134586584,6,Statistics,200,,Thread Group - Statistics 2-1,text,true,,220,323,25,75,4,0,0,2021-02-12 13:55:53.658
1613134586584,7,Ticks,204,,Thread Group - Ticks 1-1,,true,,102,445,25,75,0,0,0,2021-02-12 13:55:53.649
1613134586610,12,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,264,329,25,75,10,0,0,2021-02-12 13:55:53.682
1613134586613,22,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-11,text,true,,264,330,25,75,9,0,0,2021-02-12 13:55:53.671
1613134590723,4,Ticks,204,,Thread Group - Ticks 1-12,,true,,102,446,25,75,0,0,0,2021-02-12 13:55:54.749
1613134590776,7,Statistics,200,,Thread Group - Statistics 2-12,text,true,,221,323,25,75,6,0,0,2021-02-12 13:55:54.814
1613134590810,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,258,330,25,75,2,0,0,2021-02-12 13:55:54.857
1613134594924,4,Ticks,204,,Thread Group - Ticks 1-13,,true,,102,446,25,75,0,0,0,2021-02-12 13:55:55.948
1613134594975,3,Statistics,200,,Thread Group - Statistics 2-13,text,true,,220,323,25,75,2,0,0,2021-02-12 13:55:56.007
1613134595009,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,258,330,25,75,4,0,0,2021-02-12 13:55:56.046
1613134599119,5,Ticks,204,,Thread Group - Ticks 1-14,,true,,102,446,25,75,0,0,0,2021-02-12 13:55:57.162
1613134599154,6,Ticks,204,,Thread Group - Ticks 1-4,,true,,102,446,25,75,0,0,0,2021-02-12 13:55:57.222
1613134599176,6,Statistics,200,,Thread Group - Statistics 2-4,text,true,,220,323,25,75,5,0,0,2021-02-12 13:55:57.258
1613134599177,28,Statistics,200,,Thread Group - Statistics 2-14,text,true,,220,323,25,75,4,0,0,2021-02-12 13:55:57.259
1613134599210,13,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,258,330,25,75,4,0,0,2021-02-12 13:55:57.302
1613134599209,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-14,text,true,,258,330,25,75,5,0,0,2021-02-12 13:55:57.290
1613134603310,4,Ticks,204,,Thread Group - Ticks 1-15,,true,,102,446,25,75,0,0,0,2021-02-12 13:55:58.333
1613134603375,5,Statistics,200,,Thread Group - Statistics 2-15,text,true,,220,323,25,75,5,0,0,2021-02-12 13:55:58.400
1613134603409,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-15,text,true,,258,330,25,75,5,0,0,2021-02-12 13:55:58.448
1613134607508,4,Ticks,204,,Thread Group - Ticks 1-16,,true,,102,446,25,75,0,0,0,2021-02-12 13:56:00.671
1613134607575,3,Statistics,200,,Thread Group - Statistics 2-16,text,true,,214,323,25,75,3,0,0,2021-02-12 13:56:00.684
1613134607608,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-16,text,true,,258,330,25,75,4,0,0,2021-02-12 13:56:00.678
1613134611708,10,Ticks,204,,Thread Group - Ticks 1-17,,true,,102,446,25,75,0,0,0,2021-02-12 13:56:00.747
1613134611775,4,Statistics,200,,Thread Group - Statistics 2-17,text,true,,220,323,25,75,4,0,0,2021-02-12 13:56:00.812
1613134611809,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-17,text,true,,258,330,25,75,3,0,0,2021-02-12 13:56:00.847
1613134612350,6,Ticks,204,,Thread Group - Ticks 1-5,,true,,102,446,25,75,0,0,3,2021-02-12 13:56:01.380
1613134612376,6,Statistics,200,,Thread Group - Statistics 2-5,text,true,,220,323,25,75,6,0,3,2021-02-12 13:56:01.426
1613134612409,8,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-5,text,true,,258,330,25,75,7,0,3,2021-02-12 13:56:01.435
1613134615909,3,Ticks,201,,Thread Group - Ticks 1-18,,true,,121,446,25,75,3,0,0,2021-02-12 13:56:01.935
1613134615976,11,Statistics,200,,Thread Group - Statistics 2-18,text,true,,214,323,25,75,9,0,0,2021-02-12 13:56:02.007
1613134616010,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-18,text,true,,258,330,25,75,5,0,0,2021-02-12 13:56:02.047
1613134620105,4,Ticks,204,,Thread Group - Ticks 1-19,,true,,102,446,25,75,0,0,0,2021-02-12 13:56:03.129
1613134620178,4,Statistics,200,,Thread Group - Statistics 2-19,text,true,,221,323,25,75,3,0,0,2021-02-12 13:56:03.198
1613134620212,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-19,text,true,,264,330,25,75,4,0,0,2021-02-12 13:56:03.243
1613134624304,13,Ticks,204,,Thread Group - Ticks 1-20,,true,,102,446,25,75,0,0,4,2021-02-12 13:56:04.328
1613134624378,14,Statistics,200,,Thread Group - Statistics 2-20,text,true,,220,323,25,75,12,0,6,2021-02-12 13:56:04.403
1613134624409,8,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-20,text,true,,264,330,25,75,6,0,2,2021-02-12 13:56:04.446
1613134628505,3,Ticks,204,,Thread Group - Ticks 1-21,,true,,102,446,25,75,0,0,1,2021-02-12 13:56:05.528
1613134628546,4,Ticks,201,,Thread Group - Ticks 1-6,,true,,121,446,25,75,4,0,1,2021-02-12 13:56:05.567
1613134628578,2,Statistics,200,,Thread Group - Statistics 2-21,text,true,,214,323,25,75,2,0,1,2021-02-12 13:56:05.654
1613134628577,4,Statistics,200,,Thread Group - Statistics 2-6,text,true,,214,323,25,75,3,0,1,2021-02-12 13:56:05.675
1613134628610,8,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-6,text,true,,264,330,25,75,7,0,3,2021-02-12 13:56:05.654
1613134628612,23,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-21,text,true,,264,330,25,75,5,0,1,2021-02-12 13:56:05.692
1613134632707,3,Ticks,201,,Thread Group - Ticks 1-22,,true,,121,446,25,75,3,0,1,2021-02-12 13:56:06.733
1613134632778,3,Statistics,200,,Thread Group - Statistics 2-22,text,true,,221,323,25,75,2,0,1,2021-02-12 13:56:06.801
1613134632809,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-22,text,true,,264,330,25,75,5,0,1,2021-02-12 13:56:06.844
1613134636906,3,Ticks,204,,Thread Group - Ticks 1-23,,true,,102,446,25,75,0,0,1,2021-02-12 13:56:07.937
1613134636977,5,Statistics,200,,Thread Group - Statistics 2-23,text,true,,220,323,25,75,4,0,2,2021-02-12 13:56:08.004
1613134637008,9,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-23,text,true,,264,330,25,75,9,0,3,2021-02-12 13:56:08.044
1613134641103,3,Ticks,204,,Thread Group - Ticks 1-24,,true,,102,446,25,75,0,0,1,2021-02-12 13:56:09.141
1613134641178,3,Statistics,200,,Thread Group - Statistics 2-24,text,true,,221,323,25,75,3,0,1,2021-02-12 13:56:09.204
1613134641211,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-24,text,true,,264,330,25,75,5,0,1,2021-02-12 13:56:09.249
1613134641741,3,Ticks,204,,Thread Group - Ticks 1-7,,true,,102,446,25,75,0,0,1,2021-02-12 13:56:09.769
1613134641756,9,Ticks,204,,Thread Group - Ticks 1-2,,true,,102,445,25,75,0,0,2,2021-02-12 13:56:09.823
1613134641778,8,Statistics,200,,Thread Group - Statistics 2-2,text,true,,221,323,25,75,6,0,2,2021-02-12 13:56:09.864
1613134641810,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-7,text,true,,264,330,25,75,5,0,1,2021-02-12 13:56:09.864
1613134641777,11,Statistics,200,,Thread Group - Statistics 2-7,text,true,,221,323,25,75,7,0,2,2021-02-12 13:56:09.823
1613134641815,20,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,258,329,25,75,9,0,5,2021-02-12 13:56:09.880
1613134645303,4,Ticks,201,,Thread Group - Ticks 1-25,,true,,121,446,25,75,4,0,1,2021-02-12 13:56:10.331
1613134645376,2,Statistics,200,,Thread Group - Statistics 2-25,text,true,,220,323,25,75,2,0,0,2021-02-12 13:56:10.399
1613134645410,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-25,text,true,,264,330,25,75,4,0,1,2021-02-12 13:56:10.438
1613134648940,4,Ticks,204,,Thread Group - Ticks 1-8,,true,,102,446,25,75,0,0,1,2021-02-12 13:56:13.961
1613134648977,4,Statistics,200,,Thread Group - Statistics 2-8,text,true,,214,323,25,75,4,0,2,2021-02-12 13:56:14.007
1613134649007,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-8,text,true,,258,330,25,75,5,0,2,2021-02-12 13:56:14.047
1613134653132,3,Ticks,204,,Thread Group - Ticks 1-9,,true,,102,446,25,75,0,0,1,2021-02-12 13:56:18.155
1613134653179,5,Statistics,200,,Thread Group - Statistics 2-9,text,true,,220,323,25,75,5,0,2,2021-02-12 13:56:18.210
1613134653212,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-9,text,true,,258,330,25,75,4,0,1,2021-02-12 13:56:18.253
1613134657334,3,Ticks,204,,Thread Group - Ticks 1-10,,true,,102,446,25,75,0,0,1,2021-02-12 13:56:22.358
1613134657378,5,Statistics,200,,Thread Group - Statistics 2-10,text,true,,220,323,25,75,4,0,1,2021-02-12 13:56:22.412
1613134657418,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-10,text,true,,258,330,25,75,2,0,1,2021-02-12 13:56:22.446
1613134657955,3,Ticks,204,,Thread Group - Ticks 1-3,,true,,102,445,25,75,0,0,1,2021-02-12 13:56:22.989
1613134657978,5,Statistics,200,,Thread Group - Statistics 2-3,text,true,,214,323,25,75,5,0,2,2021-02-12 13:56:22.998
1613134658010,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,258,329,25,75,3,0,1,2021-02-12 13:56:23.045
1613134661527,3,Ticks,204,,Thread Group - Ticks 1-11,,true,,102,446,25,75,0,0,1,2021-02-12 13:56:26.551
1613134661580,2,Statistics,200,,Thread Group - Statistics 2-11,text,true,,214,323,25,75,2,0,0,2021-02-12 13:56:26.638
1613134661585,6,Ticks,204,,Thread Group - Ticks 1-1,,true,,102,446,25,75,0,0,3,2021-02-12 13:56:26.627
1613134661584,6,Statistics,200,,Thread Group - Statistics 2-1,text,true,,214,323,25,75,5,0,2,2021-02-12 13:56:26.627
1613134661609,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,330,25,75,5,0,2,2021-02-12 13:56:26.655
1613134661613,19,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-11,text,true,,258,330,25,75,10,0,2,2021-02-12 13:56:26.679
1613134665723,3,Ticks,204,,Thread Group - Ticks 1-12,,true,,102,446,25,75,0,0,0,2021-02-12 13:56:30.753
1613134665777,2,Statistics,200,,Thread Group - Statistics 2-12,text,true,,214,323,25,75,2,0,0,2021-02-12 13:56:30.803
1613134665811,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,258,330,25,75,4,0,1,2021-02-12 13:56:30.845
1613134669924,3,Ticks,204,,Thread Group - Ticks 1-13,,true,,102,446,25,75,0,0,1,2021-02-12 13:56:34.945
1613134669975,5,Statistics,200,,Thread Group - Statistics 2-13,text,true,,214,323,25,75,5,0,1,2021-02-12 13:56:34.998
1613134670009,7,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,258,330,25,75,7,0,2,2021-02-12 13:56:35.033
1613134674121,3,Ticks,204,,Thread Group - Ticks 1-14,,true,,102,446,25,75,0,0,1,2021-02-12 13:56:39.144
1613134674153,3,Ticks,204,,Thread Group - Ticks 1-4,,true,,102,445,25,75,0,0,1,2021-02-12 13:56:39.187
1613134674179,4,Statistics,200,,Thread Group - Statistics 2-14,text,true,,214,323,25,75,4,0,1,2021-02-12 13:56:39.286
1613134674177,10,Statistics,200,,Thread Group - Statistics 2-4,text,true,,214,323,25,75,6,0,2,2021-02-12 13:56:39.197
