timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1613381740404,7,Statistics,200,,Thread Group - Statistics 2-1,text,true,,214,322,1,2,5,0,2
1613381740407,8,Ticks,204,,Thread Group - Ticks 1-1,,true,,102,515,1,2,0,0,1
1613381740431,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,332,1,3,4,0,1
1613381741592,3,Ticks,204,,Thread Group - Ticks 1-2,,true,,102,515,2,4,0,0,1
1613381741604,5,Statistics,200,,Thread Group - Statistics 2-2,text,true,,214,322,2,5,4,0,1
1613381741629,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,258,332,2,6,3,0,1
1613381742791,4,Ticks,204,,Thread Group - Ticks 1-3,,true,,102,515,3,7,0,0,1
1613381742803,6,Statistics,200,,Thread Group - Statistics 2-3,text,true,,214,322,3,8,3,0,1
1613381742828,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,258,332,3,9,3,0,1
