timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1613379346595,14,Ticks,201,,Thread Group - Ticks 1-1,,true,,121,487,11,32,14,0,0
1613379346603,22,Statistics,200,,Thread Group - Statistics 2-11,text,true,,221,323,11,32,3,0,1
1613379346632,8,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,330,11,33,6,0,0
1613379346630,14,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-11,text,true,,264,333,11,33,11,0,2
1613379347798,15,Ticks,204,,Thread Group - Ticks 1-12,,true,,102,490,12,35,0,0,6
1613379347812,20,Statistics,200,,Thread Group - Statistics 2-12,text,true,,220,323,12,36,8,0,3
1613379347828,7,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,264,333,12,36,3,0,1
1613379348991,4,Ticks,201,,Thread Group - Ticks 1-13,,true,,121,490,13,37,4,0,1
1613379349011,6,Statistics,200,,Thread Group - Statistics 2-13,text,true,,221,323,13,38,4,0,2
1613379349027,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,264,333,13,39,4,0,1
1613379350193,7,Ticks,204,,Thread Group - Ticks 1-14,,true,,102,490,14,40,0,0,2
1613379350205,21,Statistics,200,,Thread Group - Statistics 2-4,text,true,,220,323,14,42,5,0,0
1613379350195,30,Ticks,204,,Thread Group - Ticks 1-4,,true,,102,487,14,42,0,0,0
1613379350233,22,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,264,330,14,42,7,0,0
1613379350213,27,Statistics,200,,Thread Group - Statistics 2-14,text,true,,220,323,14,42,5,0,2
1613379350226,27,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-14,text,true,,264,333,14,42,4,0,2
1613379351394,5,Ticks,204,,Thread Group - Ticks 1-15,,true,,102,490,15,43,0,0,1
1613379351426,11,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-15,text,true,,264,333,15,45,3,0,1
1613379351426,3,Statistics,200,,Thread Group - Statistics 2-15,text,true,,220,323,15,45,3,0,1
